order_id,customer_id,order_date,order_status,total_amount
3759,855,2026-05-05,completed,412.94
3760,507,2025-09-22,cancelled,417.24
3761,499,2026-01-20,returned,499.37
3762,688,2026-03-22,completed,369.1
3763,438,2026-01-19,completed,135.21
3764,702,2025-12-15,cancelled,354.88
3765,361,2026-06-26,completed,212.85
3766,17,2025-09-24,completed,197.53
3767,996,2025-10-29,cancelled,115.36
3768,937,2026-02-15,returned,262.24
3769,730,2026-02-02,cancelled,111.92
3770,750,2025-08-23,returned,245.52
3771,789,2026-05-23,cancelled,210.88
3772,563,2026-03-06,cancelled,156.43
3773,369,2026-02-04,returned,76.09
3774,852,2025-11-24,cancelled,421.46
3775,963,2026-01-28,completed,333.37
3776,269,2025-08-26,completed,202.41
3777,330,2025-07-31,completed,165.11
3778,987,2025-06-30,returned,26.76
3779,946,2026-01-03,completed,383.76
3780,981,2026-03-25,completed,192.14
3781,983,2025-09-06,cancelled,53.78
3782,813,2026-06-28,returned,283.0
3783,495,2026-02-20,completed,390.81
3784,866,2025-09-24,returned,321.61
3785,553,2026-06-10,returned,341.73
3786,258,2025-07-07,returned,155.17
3787,30,2025-07-03,returned,87.94
3788,160,2026-04-28,completed,184.92
3789,348,2025-07-12,returned,464.45
3790,349,2025-11-19,returned,138.1
3791,243,2026-02-13,cancelled,236.08
3792,129,2025-12-16,completed,485.08
3793,500,2025-07-04,returned,245.49
3794,620,2025-10-08,cancelled,326.63
3795,469,2026-05-10,completed,193.92
3796,260,2026-04-22,cancelled,304.12
3797,53,2025-12-14,cancelled,26.23
3798,804,2026-05-07,completed,349.76
3799,961,2025-10-03,cancelled,137.33
3800,108,2025-07-27,returned,299.91
3801,636,2025-11-01,returned,42.39
3802,490,2025-10-16,completed,408.83
3803,286,2025-09-20,cancelled,16.76
3804,880,2025-08-17,completed,44.09
3805,6,2026-03-30,returned,165.56
3806,540,2025-08-10,cancelled,55.5
3807,379,2025-09-09,cancelled,252.62
3808,853,2025-11-30,returned,323.95
3809,227,2025-07-02,cancelled,371.79
3810,207,2026-04-26,cancelled,257.25
3811,273,2026-05-27,completed,256.34
3812,289,2025-08-25,cancelled,165.72
3813,49,2025-07-13,returned,394.29
3814,610,2026-05-31,completed,182.01
3815,595,2026-04-14,cancelled,324.16
3816,188,2026-02-15,cancelled,259.46
3817,7,2025-08-09,completed,69.62
3818,425,2026-01-04,cancelled,357.42
3819,489,2026-02-10,completed,102.23
3820,834,2025-08-25,returned,190.18
3821,948,2026-05-03,cancelled,125.68
3822,850,2026-03-04,returned,195.69
3823,667,2026-03-16,cancelled,171.46
3824,726,2026-01-01,returned,491.24
3825,430,2026-04-03,returned,290.69
3826,272,2026-05-10,cancelled,141.81
3827,290,2026-02-18,returned,369.4
3828,30,2026-03-09,completed,264.4
3829,481,2026-05-30,returned,146.0
3830,3,2025-08-02,cancelled,37.84
3831,335,2026-02-17,completed,496.73
3832,228,2025-07-17,completed,45.9
3833,415,2026-03-18,returned,262.58
3834,78,2025-09-27,returned,167.65
3835,820,2026-06-26,cancelled,23.63
3836,605,2025-11-04,cancelled,290.91
3837,282,2026-05-31,cancelled,350.73
3838,9,2026-02-25,cancelled,351.19
3839,799,2025-12-23,completed,316.51
3840,489,2025-07-31,completed,494.88
3841,483,2025-12-01,completed,316.51
3842,164,2025-11-17,returned,447.64
3843,743,2025-11-11,cancelled,182.59
3844,908,2025-11-16,cancelled,86.95
3845,572,2026-03-14,completed,106.14
3846,561,2026-03-08,completed,445.26
3847,187,2025-12-06,cancelled,131.43
3848,862,2026-05-03,cancelled,195.8
3849,177,2025-10-27,returned,81.88
3850,355,2026-05-08,returned,174.53
3851,58,2026-01-25,completed,344.7
3852,342,2025-08-30,completed,429.84
3853,787,2025-07-16,returned,476.37
3854,750,2026-02-11,completed,20.19
3855,412,2026-03-16,returned,497.72
3856,275,2025-07-09,completed,65.2
3857,865,2026-03-11,returned,54.64
3858,876,2025-11-13,returned,183.53
3859,665,2026-06-06,completed,448.07
3860,139,2026-05-03,returned,216.46
3861,599,2026-03-17,completed,346.32
3862,634,2026-05-06,returned,366.58
3863,811,2025-08-16,returned,29.38
3864,613,2026-06-06,cancelled,150.55
3865,918,2025-11-12,cancelled,348.19
3866,986,2025-08-19,cancelled,320.57
3867,748,2026-04-01,completed,351.7
3868,737,2025-08-11,cancelled,165.29
3869,671,2026-02-25,returned,361.84
3870,213,2025-09-06,cancelled,136.27
3871,820,2026-01-16,completed,53.07
3872,192,2025-07-29,cancelled,99.2
3873,489,2025-10-10,returned,153.45
3874,656,2026-03-26,returned,411.67
3875,27,2025-08-10,returned,415.89
3876,271,2025-12-14,returned,387.65
3877,16,2026-04-18,cancelled,495.31
3878,430,2026-04-05,returned,105.03
3879,435,2026-05-24,cancelled,202.4
3880,40,2025-08-06,completed,157.26
3881,680,2026-01-28,returned,124.98
3882,518,2025-12-18,returned,363.45
3883,320,2025-07-02,completed,211.38
3884,97,2025-11-25,completed,449.5
3885,951,2025-12-20,returned,316.93
3886,775,2026-04-16,completed,495.91
3887,709,2025-07-12,cancelled,283.21
3888,141,2025-11-07,returned,308.78
3889,585,2025-10-30,completed,20.21
3890,523,2025-11-03,returned,63.16
3891,16,2025-10-24,returned,243.84
3892,742,2025-12-30,returned,417.0
3893,775,2025-08-04,cancelled,328.3
3894,389,2025-09-09,returned,29.19
3895,122,2025-08-18,completed,424.24
3896,999,2026-04-25,completed,385.54
3897,760,2026-03-26,completed,463.69
3898,453,2025-07-06,returned,329.23
3899,3,2026-04-18,completed,341.44
3900,657,2025-12-11,returned,66.19
3901,716,2025-10-19,cancelled,314.08
3902,671,2026-01-05,returned,355.58
3903,929,2025-07-08,returned,74.78
3904,588,2026-01-26,returned,342.76
3905,976,2025-11-23,completed,175.13
3906,273,2026-01-03,returned,439.92
3907,346,2026-04-17,returned,172.34
3908,259,2025-09-03,completed,158.6
3909,961,2025-09-24,completed,13.6
3910,242,2025-09-16,completed,157.84
3911,190,2026-06-10,returned,84.26
3912,264,2025-11-07,completed,363.61
3913,351,2025-12-01,completed,20.17
3914,190,2025-09-29,completed,482.74
3915,466,2026-01-17,cancelled,332.49
3916,193,2025-08-07,cancelled,284.09
3917,242,2025-12-09,returned,281.05
3918,566,2026-01-29,completed,468.22
3919,143,2025-08-30,returned,165.26
3920,681,2026-03-23,returned,346.86
3921,459,2025-12-22,cancelled,337.19
3922,42,2026-05-18,returned,90.01
3923,237,2026-04-04,cancelled,60.22
3924,132,2025-07-23,returned,327.79
3925,320,2026-06-13,returned,417.73
3926,293,2026-03-15,returned,463.97
3927,983,2025-10-10,returned,215.05
3928,722,2025-09-30,completed,218.77
3929,13,2026-01-11,completed,88.99
3930,32,2025-10-22,cancelled,210.72
3931,241,2026-04-01,cancelled,349.84
3932,507,2026-01-29,returned,30.26
3933,994,2026-05-17,completed,139.35
3934,207,2025-12-03,completed,348.81
3935,864,2025-08-13,completed,219.65
3936,786,2025-07-24,cancelled,77.72
3937,522,2025-10-28,completed,177.47
3938,9,2026-03-01,returned,43.38
3939,209,2026-03-24,cancelled,253.72
3940,339,2026-04-05,completed,182.75
3941,76,2026-02-20,cancelled,231.14
3942,796,2026-06-28,cancelled,457.59
3943,638,2026-02-26,returned,131.67
3944,45,2025-09-12,completed,297.72
3945,369,2025-11-12,cancelled,315.86
3946,189,2026-05-31,cancelled,276.55
3947,288,2026-03-22,completed,159.64
3948,401,2025-10-08,returned,429.02
3949,906,2026-03-02,completed,94.92
3950,202,2026-05-13,cancelled,269.4
3951,540,2026-06-18,returned,108.5
3952,456,2025-07-02,cancelled,338.46
3953,869,2026-06-27,completed,47.82
3954,309,2025-10-25,returned,231.04
3955,226,2026-02-08,completed,21.23
3956,731,2025-09-26,returned,118.04
3957,505,2025-10-15,completed,415.19
3958,983,2026-01-31,cancelled,249.08
3959,875,2026-02-06,completed,78.64
3960,612,2026-01-15,returned,46.97
3961,351,2025-07-02,cancelled,205.14
3962,71,2026-01-29,completed,479.65
3963,879,2026-02-06,completed,89.35
3964,947,2025-06-28,completed,59.79
3965,855,2025-11-18,cancelled,473.06
3966,109,2025-11-15,completed,94.66
3967,411,2025-11-11,returned,72.93
3968,215,2025-09-25,returned,189.1
3969,853,2025-08-17,cancelled,77.51
3970,753,2025-08-12,returned,256.56
3971,650,2026-01-05,completed,250.74
3972,588,2025-10-22,cancelled,489.3
3973,685,2025-12-18,cancelled,498.59
3974,967,2025-07-23,cancelled,353.73
3975,103,2026-01-22,returned,109.91
3976,388,2026-03-14,cancelled,383.16
3977,563,2026-05-29,completed,181.94
3978,42,2025-11-25,completed,323.21
3979,486,2025-11-09,completed,252.3
3980,170,2025-12-14,cancelled,23.61
3981,737,2026-05-16,completed,165.27
3982,307,2025-07-09,cancelled,162.37
3983,453,2025-07-27,cancelled,112.78
3984,50,2026-02-24,completed,242.35
3985,431,2026-06-26,returned,406.0
3986,377,2025-11-29,returned,395.16
3987,37,2026-04-29,cancelled,332.64
3988,66,2025-10-09,returned,410.65
3989,486,2025-06-29,cancelled,378.37
3990,508,2026-02-11,cancelled,115.79
3991,103,2025-08-25,completed,339.72
3992,112,2025-10-11,completed,334.01
3993,733,2026-04-18,cancelled,89.95
3994,213,2025-11-23,completed,341.2
3995,135,2026-02-28,cancelled,213.19
3996,428,2026-03-16,returned,166.76
3997,492,2026-06-25,returned,213.42
3998,530,2025-09-28,returned,450.47
3999,246,2025-08-24,cancelled,360.84
4000,540,2025-08-26,cancelled,32.6
4001,501,2026-04-15,completed,30.28
4002,110,2025-09-12,completed,496.7
4003,879,2026-06-04,completed,256.17
4004,67,2025-11-26,returned,332.11
4005,131,2026-06-08,completed,334.86
4006,425,2025-12-16,completed,356.31
4007,912,2025-08-12,returned,255.84
4008,571,2025-11-06,cancelled,368.41
4009,29,2026-06-24,cancelled,318.6
4010,928,2026-01-17,cancelled,381.31
4011,372,2025-10-27,returned,398.79
4012,162,2026-05-17,returned,433.28
4013,182,2025-12-01,cancelled,125.65
4014,137,2026-06-04,completed,344.88
4015,288,2025-06-29,completed,25.03
4016,708,2025-08-15,completed,48.76
4017,14,2025-07-22,completed,448.14
4018,100,2025-12-19,returned,15.13
4019,313,2026-04-08,cancelled,13.63
4020,39,2026-04-22,cancelled,288.33
4021,250,2026-05-22,cancelled,317.27
4022,439,2025-10-08,cancelled,443.85
4023,943,2026-01-18,returned,249.17
4024,715,2026-05-07,cancelled,111.98
4025,128,2025-10-08,completed,339.95
4026,602,2026-04-01,returned,433.53
4027,853,2026-01-30,returned,169.25
4028,567,2026-05-23,cancelled,348.04
4029,334,2025-12-01,completed,64.28
4030,25,2025-12-04,returned,328.63
4031,668,2026-05-21,completed,314.07
4032,140,2026-06-26,cancelled,446.36
4033,841,2026-03-23,completed,409.02
4034,90,2026-03-28,returned,318.28
4035,361,2026-02-26,returned,463.89
4036,345,2025-09-29,completed,401.35
4037,821,2026-02-09,completed,120.37
4038,706,2026-02-19,completed,68.2
4039,628,2026-05-13,completed,495.91
4040,76,2025-12-10,returned,493.45
4041,875,2026-05-12,completed,104.62
4042,584,2026-04-18,returned,77.52
4043,640,2025-12-22,returned,273.62
4044,808,2026-04-30,returned,169.44
4045,191,2026-03-09,returned,72.63
4046,309,2026-02-08,cancelled,392.54
4047,550,2026-01-08,cancelled,232.97
4048,315,2025-10-28,returned,166.69
4049,15,2026-01-21,completed,320.66
4050,592,2025-12-21,completed,79.45
4051,344,2025-11-09,completed,325.4
4052,834,2025-08-28,completed,103.99
4053,632,2026-01-01,completed,316.84
4054,682,2025-11-29,cancelled,174.23
4055,141,2026-04-06,returned,108.44
4056,582,2026-06-07,returned,163.75
4057,346,2025-08-12,cancelled,207.09
4058,104,2025-09-18,returned,116.44
4059,631,2025-09-15,completed,124.23
4060,774,2025-07-10,returned,354.02
4061,282,2025-11-26,returned,402.17
4062,854,2026-01-02,returned,287.12
4063,246,2026-05-16,cancelled,242.29
4064,623,2025-09-11,cancelled,285.72
4065,756,2026-03-31,completed,465.93
4066,492,2025-09-30,completed,431.19
4067,224,2025-08-05,completed,486.45
4068,910,2025-10-20,cancelled,338.59
4069,69,2025-11-21,cancelled,13.72
4070,797,2026-05-26,completed,417.96
4071,80,2026-06-13,cancelled,159.45
4072,129,2025-08-28,cancelled,278.62
4073,504,2025-11-10,returned,224.44
4074,35,2026-06-21,returned,423.72
4075,913,2025-10-16,returned,408.86
4076,297,2025-08-15,completed,429.04
4077,13,2025-11-14,returned,236.54
4078,193,2026-03-25,cancelled,231.21
4079,587,2025-08-25,completed,479.32
4080,395,2025-06-30,completed,295.28
4081,765,2025-10-11,returned,23.45
4082,306,2026-01-25,cancelled,122.58
4083,689,2025-10-05,cancelled,343.65
4084,886,2026-04-10,cancelled,485.88
4085,320,2026-04-21,returned,177.82
4086,38,2025-08-21,cancelled,358.45
4087,454,2025-08-10,completed,102.56
4088,205,2025-08-07,cancelled,469.05
4089,296,2026-02-02,cancelled,66.72
4090,497,2026-06-27,cancelled,91.95
4091,344,2026-01-01,completed,365.74
4092,332,2025-11-11,cancelled,252.01
4093,363,2026-05-06,completed,15.7
4094,508,2026-06-23,completed,355.11
4095,817,2025-09-12,returned,127.43
4096,79,2026-05-12,cancelled,236.63
4097,790,2026-06-18,completed,341.87
4098,323,2025-10-05,cancelled,101.41
4099,638,2025-08-21,completed,209.81
4100,471,2026-02-24,completed,404.47
4101,371,2025-11-09,completed,341.52
4102,210,2026-01-31,cancelled,410.3
4103,570,2026-04-19,cancelled,395.26
4104,772,2025-08-24,completed,157.33
4105,565,2026-04-28,completed,242.51
4106,954,2026-06-17,completed,109.47
4107,494,2025-08-11,completed,257.45
4108,227,2025-12-09,cancelled,456.66
4109,280,2026-05-29,cancelled,229.39
4110,406,2025-10-18,completed,389.29
4111,540,2025-12-24,returned,72.14
4112,101,2025-10-14,cancelled,436.95
4113,886,2025-12-18,completed,238.4
4114,41,2026-02-08,completed,321.93
4115,647,2026-05-12,completed,349.59
4116,994,2025-11-21,returned,47.92
4117,4,2026-03-13,completed,122.37
4118,618,2026-02-26,cancelled,373.7
4119,507,2026-03-01,cancelled,216.2
4120,636,2026-03-23,completed,237.51
4121,144,2026-01-16,completed,152.66
4122,468,2025-11-18,cancelled,330.5
4123,200,2026-06-06,returned,262.87
4124,675,2026-02-16,cancelled,32.84
4125,244,2025-11-29,cancelled,493.69
4126,287,2025-11-10,returned,184.34
4127,895,2025-08-13,cancelled,220.8
4128,739,2025-07-08,cancelled,358.32
4129,247,2026-02-06,completed,166.37
4130,240,2025-12-29,cancelled,376.97
4131,158,2025-09-16,cancelled,214.55
4132,303,2025-08-17,cancelled,141.02
4133,857,2026-05-26,returned,458.35
4134,436,2025-08-14,completed,444.4
4135,308,2026-04-22,completed,187.47
4136,736,2025-08-24,completed,150.5
4137,476,2026-05-02,returned,82.49
4138,303,2025-07-01,cancelled,78.3
4139,909,2025-10-24,cancelled,405.28
4140,355,2026-05-13,cancelled,445.47
4141,649,2026-04-12,completed,76.15
4142,115,2026-03-21,completed,353.93
4143,295,2025-11-21,completed,435.31
4144,946,2025-10-21,completed,281.17
4145,352,2026-04-26,completed,422.63
4146,784,2026-02-25,cancelled,280.65
4147,324,2025-10-09,returned,255.52
4148,569,2026-02-01,returned,192.05
4149,224,2025-12-01,cancelled,174.07
4150,836,2026-03-28,returned,328.56
4151,452,2025-09-29,completed,68.21
4152,240,2026-02-05,cancelled,496.07
4153,361,2025-07-15,cancelled,369.86
4154,403,2026-01-14,returned,472.48
4155,144,2025-07-21,completed,63.1
4156,663,2025-12-20,returned,106.64
4157,107,2025-08-17,returned,283.32
4158,867,2025-12-09,returned,140.06
4159,223,2025-12-04,returned,298.38
4160,71,2026-06-03,cancelled,152.61
4161,793,2026-01-16,completed,199.24
4162,54,2025-07-16,returned,479.05
4163,354,2026-03-15,completed,191.39
4164,491,2025-09-17,completed,240.02
4165,154,2026-03-27,cancelled,489.28
4166,452,2025-10-13,returned,212.71
4167,490,2026-04-26,completed,28.92
4168,56,2025-09-25,returned,466.84
4169,336,2026-01-21,returned,148.18
4170,770,2025-10-19,returned,425.8
4171,31,2026-06-06,returned,48.23
4172,86,2025-12-11,returned,328.44
4173,561,2025-08-22,completed,457.02
4174,100,2025-12-20,cancelled,435.78
4175,44,2026-02-14,returned,143.04
4176,559,2025-09-05,returned,459.53
4177,486,2025-11-14,cancelled,295.91
4178,80,2026-03-13,cancelled,144.12
4179,515,2025-07-06,returned,276.38
4180,936,2025-10-20,cancelled,385.34
4181,549,2025-12-16,cancelled,413.67
4182,272,2026-01-28,returned,144.08
4183,997,2025-12-02,completed,362.71
4184,454,2026-01-21,completed,230.78
4185,587,2025-11-06,cancelled,234.3
4186,509,2025-10-18,cancelled,428.76
4187,506,2025-11-13,returned,310.49
4188,38,2025-07-28,cancelled,48.42
4189,842,2025-10-18,cancelled,185.36
4190,566,2026-02-14,returned,278.74
4191,258,2026-06-24,returned,354.0
4192,944,2025-09-16,cancelled,307.39
4193,873,2025-10-13,returned,248.95
4194,12,2026-04-16,returned,71.32
4195,748,2026-06-02,returned,280.96
4196,798,2025-09-17,completed,51.11
4197,206,2026-02-15,cancelled,162.89
4198,559,2025-09-26,completed,156.81
4199,567,2026-05-13,cancelled,384.74
4200,306,2025-11-11,cancelled,143.52
4201,185,2025-09-30,completed,396.11
4202,527,2025-12-19,returned,182.88
4203,813,2026-06-16,returned,166.14
4204,349,2026-02-11,cancelled,288.41
4205,867,2026-01-09,cancelled,28.33
4206,889,2026-04-29,completed,24.7
4207,158,2025-11-09,cancelled,415.62
4208,637,2025-12-17,cancelled,32.65
4209,929,2026-04-16,cancelled,438.89
4210,64,2026-05-13,returned,335.24
4211,365,2025-10-04,returned,467.28
4212,942,2026-01-31,completed,403.75
4213,591,2026-01-03,cancelled,132.88
4214,952,2025-11-13,cancelled,362.86
4215,152,2025-11-20,cancelled,193.87
4216,798,2025-11-10,cancelled,163.76
4217,952,2025-07-14,cancelled,304.06
4218,973,2025-12-09,completed,343.92
4219,316,2025-07-10,cancelled,339.24
4220,932,2025-08-24,returned,413.51
4221,987,2026-04-27,returned,225.43
4222,927,2026-01-25,cancelled,162.93
4223,538,2025-09-09,cancelled,335.85
4224,180,2026-06-15,returned,252.39
4225,373,2026-03-14,returned,339.64
4226,854,2025-10-31,completed,357.53
4227,222,2026-03-25,returned,392.23
4228,652,2026-05-27,completed,446.07
4229,524,2026-03-08,completed,316.21
4230,672,2025-09-02,returned,337.58
4231,659,2025-11-24,cancelled,338.22
4232,909,2026-06-08,cancelled,448.38
4233,271,2026-01-30,cancelled,251.24
4234,567,2026-05-07,completed,138.63
4235,399,2025-11-18,completed,192.44
4236,663,2026-02-26,cancelled,119.38
4237,947,2026-03-30,returned,486.72
4238,46,2026-05-16,cancelled,350.29
4239,405,2026-04-10,returned,286.46
4240,21,2026-06-02,returned,83.37
4241,399,2026-06-19,completed,185.92
4242,18,2025-07-30,cancelled,447.77
4243,454,2025-10-26,cancelled,413.22
4244,466,2026-06-12,completed,76.62
4245,361,2026-04-22,returned,347.68
4246,465,2026-01-04,completed,392.33
4247,970,2025-12-03,cancelled,27.32
4248,432,2025-09-09,returned,213.08
4249,943,2025-12-30,cancelled,493.71
4250,476,2026-04-30,cancelled,45.8
4251,750,2025-09-11,completed,429.87
4252,437,2026-04-02,returned,460.84
4253,727,2025-07-08,completed,276.14
4254,54,2026-05-30,returned,426.93
4255,101,2026-04-14,cancelled,440.52
4256,573,2026-06-05,completed,21.36
4257,247,2025-11-08,cancelled,304.88
4258,350,2025-12-14,completed,449.68
4259,279,2025-11-18,returned,137.27
4260,648,2026-01-25,cancelled,408.97
4261,191,2025-07-17,cancelled,232.63
4262,77,2026-01-10,returned,156.1
4263,40,2026-06-03,cancelled,146.72
4264,347,2025-06-29,returned,477.4
4265,287,2025-11-30,returned,436.49
4266,846,2025-07-07,returned,230.5
4267,904,2026-02-19,cancelled,27.83
4268,220,2025-09-29,completed,194.33
4269,246,2026-05-14,cancelled,15.42
4270,265,2026-03-19,returned,10.73
4271,790,2026-02-06,returned,380.53
4272,180,2025-09-28,cancelled,358.62
4273,254,2025-09-03,completed,268.6
4274,433,2025-07-02,returned,236.9
4275,509,2026-02-04,returned,135.43
4276,568,2025-12-05,returned,231.36
4277,70,2026-05-12,cancelled,206.15
4278,92,2026-06-10,cancelled,447.17
4279,536,2025-10-08,completed,91.53
4280,10,2026-02-03,completed,425.79
4281,391,2026-02-05,cancelled,451.57
4282,386,2025-12-09,completed,163.38
4283,18,2026-03-05,completed,135.69
4284,544,2026-05-05,returned,282.03
4285,545,2025-10-21,cancelled,85.75
4286,674,2025-12-07,completed,405.23
4287,248,2025-11-26,cancelled,429.22
4288,59,2026-06-15,returned,31.73
4289,315,2025-12-07,completed,76.13
4290,161,2026-04-01,returned,312.77
4291,429,2026-03-28,returned,250.1
4292,952,2025-12-28,completed,111.37
4293,563,2025-11-03,completed,290.78
4294,305,2025-11-14,returned,386.46
4295,548,2026-06-16,cancelled,279.89
4296,529,2025-09-18,returned,458.4
4297,854,2026-05-19,cancelled,445.96
4298,575,2025-10-09,returned,205.97
4299,744,2026-05-06,completed,250.38
4300,458,2026-02-08,cancelled,189.36
4301,180,2025-12-18,cancelled,306.17
4302,203,2026-06-25,cancelled,178.12
4303,448,2025-11-15,cancelled,155.15
4304,384,2025-08-11,completed,134.6
4305,378,2025-09-04,cancelled,206.54
4306,78,2025-08-31,cancelled,109.31
4307,34,2025-07-15,returned,114.66
4308,251,2025-08-24,returned,244.44
4309,753,2025-09-24,cancelled,342.95
4310,409,2025-07-18,returned,226.71
4311,479,2026-02-24,returned,444.46
4312,592,2025-10-13,returned,208.04
4313,669,2026-04-10,cancelled,429.74
4314,118,2026-05-18,cancelled,334.59
4315,304,2026-05-10,completed,164.1
4316,369,2025-12-30,completed,271.61
4317,101,2026-04-11,cancelled,181.56
4318,70,2026-05-22,returned,18.11
4319,195,2025-11-15,cancelled,272.27
4320,897,2026-06-02,cancelled,219.77
4321,809,2026-03-17,completed,398.74
4322,843,2026-01-30,cancelled,306.08
4323,562,2025-07-10,cancelled,307.2
4324,657,2026-01-07,cancelled,479.16
4325,386,2026-04-10,returned,237.68
4326,952,2026-01-31,returned,286.9
4327,790,2025-08-04,completed,419.36
4328,720,2025-10-16,returned,365.93
4329,857,2025-10-24,completed,172.8
4330,968,2026-02-02,completed,303.88
4331,169,2026-04-19,completed,281.95
4332,324,2026-03-12,returned,221.03
4333,511,2025-12-13,completed,407.69
4334,806,2026-04-25,cancelled,219.02
4335,57,2025-11-17,cancelled,248.9
4336,80,2025-12-07,cancelled,175.34
4337,422,2025-07-03,cancelled,248.02
4338,607,2025-07-30,returned,231.82
4339,760,2025-09-30,returned,302.22
4340,359,2025-11-08,completed,423.13
4341,668,2025-11-25,returned,62.24
4342,640,2025-08-22,completed,36.07
4343,922,2025-10-02,cancelled,345.59
4344,139,2026-01-27,completed,368.63
4345,559,2025-07-01,completed,389.19
4346,226,2026-03-16,completed,363.89
4347,260,2025-07-01,cancelled,217.04
4348,989,2026-02-26,returned,216.1
4349,246,2025-11-04,returned,24.34
4350,178,2026-04-26,cancelled,413.03
4351,130,2026-03-02,completed,136.09
4352,239,2026-04-08,returned,182.8
4353,63,2026-06-03,completed,417.34
4354,730,2026-01-17,cancelled,388.2
4355,695,2026-02-16,completed,65.74
4356,185,2026-01-02,completed,233.98
4357,859,2026-06-14,completed,472.6
4358,176,2025-07-21,returned,396.98
4359,253,2025-09-13,cancelled,29.65
4360,245,2026-02-16,completed,81.81
4361,95,2025-09-23,completed,297.93
4362,276,2025-11-20,cancelled,274.52
4363,264,2025-09-08,completed,225.09
4364,462,2025-12-25,cancelled,201.75
4365,79,2025-08-25,completed,13.6
4366,105,2026-01-02,returned,409.37
4367,137,2025-07-04,cancelled,103.44
4368,161,2025-09-27,returned,58.03
4369,62,2025-12-03,returned,33.26
4370,874,2025-11-06,cancelled,36.28
4371,765,2026-05-17,cancelled,90.54
4372,237,2025-10-14,cancelled,189.3
4373,683,2025-07-17,returned,238.2
4374,240,2026-05-09,returned,152.33
4375,941,2026-06-08,returned,370.82
4376,852,2026-03-03,returned,466.54
4377,729,2026-04-26,returned,57.14
4378,515,2025-12-18,completed,200.88
4379,464,2026-04-13,completed,318.04
4380,39,2026-01-11,completed,272.2
4381,865,2026-03-12,completed,140.59
4382,818,2025-07-22,cancelled,250.36
4383,972,2025-08-13,completed,394.42
4384,205,2025-11-01,cancelled,392.28
4385,803,2026-01-21,completed,235.98
4386,433,2025-12-08,returned,16.65
4387,572,2025-08-20,cancelled,286.91
4388,422,2026-01-16,completed,259.41
4389,439,2026-04-13,completed,115.86
4390,489,2026-06-19,returned,115.2
4391,760,2025-08-17,completed,488.77
4392,714,2025-08-04,completed,390.11
4393,715,2025-10-04,returned,375.72
4394,999,2025-10-02,completed,34.1
4395,457,2025-12-17,returned,396.35
4396,340,2026-03-27,cancelled,398.22
4397,229,2025-09-16,completed,50.91
4398,962,2026-05-09,cancelled,461.58
4399,229,2026-05-22,completed,65.95
4400,358,2026-02-04,completed,449.74
4401,316,2026-06-21,cancelled,224.82
4402,676,2026-03-11,returned,352.49
4403,50,2025-09-30,cancelled,420.35
4404,96,2026-06-13,returned,381.98
4405,197,2026-06-22,completed,305.73
4406,567,2026-04-28,completed,290.35
4407,735,2025-07-13,completed,358.81
4408,192,2026-01-04,returned,334.94
4409,862,2026-05-05,completed,258.97
4410,420,2026-05-17,returned,247.46
4411,303,2026-05-22,returned,92.07
4412,377,2025-10-07,returned,482.35
4413,110,2026-06-22,cancelled,57.25
4414,621,2025-08-27,cancelled,382.23
4415,453,2026-02-19,completed,490.43
4416,107,2026-03-08,returned,21.13
4417,720,2026-04-27,cancelled,419.49
4418,464,2026-03-25,returned,475.58
4419,515,2026-05-20,completed,467.36
4420,784,2025-11-10,returned,115.45
4421,715,2026-03-14,cancelled,177.7
4422,61,2025-11-08,completed,165.77
4423,267,2025-12-21,completed,455.42
4424,511,2025-09-10,completed,47.39
4425,307,2025-12-16,completed,66.21
4426,646,2025-08-20,cancelled,205.08
4427,375,2025-08-23,completed,96.09
4428,128,2025-07-11,cancelled,69.38
4429,7,2026-03-22,cancelled,145.36
4430,644,2026-03-30,cancelled,436.87
4431,454,2025-08-09,cancelled,184.96
4432,456,2025-09-01,completed,432.5
4433,866,2026-06-03,cancelled,250.58
4434,93,2026-02-17,completed,305.5
4435,313,2026-02-19,returned,251.04
4436,147,2026-03-24,completed,203.39
4437,510,2025-08-10,completed,62.04
4438,936,2025-07-24,returned,397.05
4439,267,2025-08-26,cancelled,106.53
4440,44,2026-05-17,returned,176.32
4441,71,2026-05-22,returned,203.2
4442,657,2025-08-17,completed,337.56
4443,84,2026-01-15,cancelled,398.87
4444,290,2026-01-28,returned,205.36
4445,584,2025-10-07,completed,370.99
4446,980,2025-11-20,completed,295.73
4447,624,2025-07-04,returned,104.93
4448,612,2026-06-21,completed,338.85
4449,580,2026-04-11,cancelled,298.07
4450,877,2026-03-04,completed,331.4
4451,368,2025-12-09,cancelled,256.3
4452,791,2026-04-19,cancelled,496.95
4453,118,2025-11-26,returned,319.34
4454,677,2026-04-27,returned,22.82
4455,361,2025-08-25,cancelled,113.36
4456,859,2026-02-01,completed,216.16
4457,877,2026-03-11,returned,434.01
4458,950,2025-08-11,completed,268.81
4459,881,2026-01-15,cancelled,148.28
4460,803,2025-08-18,cancelled,102.06
4461,507,2026-03-24,returned,62.15
4462,541,2026-02-24,returned,444.67
4463,61,2025-08-02,cancelled,198.5
4464,433,2025-07-20,cancelled,433.96
4465,310,2025-12-24,completed,354.78
4466,108,2026-05-17,cancelled,210.39
4467,791,2026-04-30,completed,217.93
4468,623,2026-04-03,completed,399.73
